business_id,business_name,business_address,business_latitude,business_longitude,business_location,inspection_date,inspection_score,violation_id,violation_description,risk_category
58673,New Luen Sing Fish Market,1207 Stockton St,37.796973,-122.408504,POINT (-122.408504 37.796973),2017-01-03,83,58673_20170103_103131,Moderate risk vermin infestation,Moderate Risk
7643,PACIFIC SUPER MARKET,2900 ALEMANY Blvd,37.712148,-122.452076,POINT (-122.452076 37.712148),2018-04-16,78,7643_20180416_103161,Low risk vermin infestation,Low Risk
7664,NORM'S MARKET,2201 BRYANT St,37.759045,-122.409726,POINT (-122.409726 37.759045),2017-09-14,93,7664_20170914_103114,High risk vermin infestation,High Risk
9164,WORKING GIRLS' CAFE #4,122 NEW MONTGOMERY STREET,37.787227,-122.40028,POINT (-122.40028 37.787227),2018-01-24,90,9164_20180124_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
59041,Nina's Cafe,201 Fell St,37.7761,-122.421177,POINT (-122.421177 37.7761),2017-11-07,90,59041_20171107_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,37.748855,-122.418134,POINT (-122.418134 37.748855),2018-01-22,84,1005_20180122_103154,Unclean or degraded floors walls or ceilings,Low Risk
35340,Cornerstone Academy,501 Cambridge St,37.724683,-122.41765,POINT (-122.41765 37.724683),2019-02-06,96,35340_20190206_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
5959,ST. JOHN'S SNACK BAR,925 CHENERY St,37.735264,-122.437679,POINT (-122.437679 37.735264),2019-02-28,98,5959_20190228_103161,Low risk vermin infestation,Low Risk
5200,LATINO CUISINE CULINARY ACADEMY,2929 19th St,37.760373,-122.411153,POINT (-122.411153 37.760373),2017-11-01,98,5200_20171101_103161,Low risk vermin infestation,Low Risk
33916,Extreme Pizza,1062 Folsom St,37.777374,-122.407108,POINT (-122.407108 37.777374),2019-02-13,88,33916_20190213_103129,Insufficient hot water or running water,Moderate Risk
2397,PLOY #2 THAI CUISINE,1770 HAIGHT St,37.769458,-122.451354,POINT (-122.451354 37.769458),2017-03-01,74,2397_20170301_103147,Inadequate ventilation or lighting,Low Risk
286,PUNJAB KABAB HOUSE,101 EDDY St,37.784303,-122.409647,POINT (-122.409647 37.784303),2016-11-02,82,286_20161102_103156,Permit license or inspection report not posted,Low Risk
1347,CREPES ON COLE,100 CARL St,37.765778,-122.450184,POINT (-122.450184 37.765778),2018-11-06,92,1347_20181106_103147,Inadequate ventilation or lighting,Low Risk
33527,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,37.782817,-122.432577,POINT (-122.432577 37.782817),2019-08-01,86,33527_20190801_103154,Unclean or degraded floors walls or ceilings,Low Risk
1018,PETES BARBEQUE,2399 MISSION St,37.758684,-122.418975,POINT (-122.418975 37.758684),2017-07-18,83,1018_20170718_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2428,LA GALLINITA,2989 24th St,37.752634,-122.411658,POINT (-122.411658 37.752634),2019-03-20,88,2428_20190320_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
884,House of Nanking,919 Kearny St,37.796463,-122.405224,POINT (-122.405224 37.796463),2017-12-06,92,884_20171206_103157,Food safety certificate or food handler card not available,Low Risk
32733,Xanath Ice Cream,951 Valencia St,37.757693,-122.421136,POINT (-122.421136 37.757693),2016-10-20,96,32733_20161020_103129,Insufficient hot water or running water,Moderate Risk
61,Chowders,Pier 39  Space A3,37.80824,-122.410189,POINT (-122.410189 37.80824),2017-11-28,94,61_20171128_103133,Foods not protected from contamination,Moderate Risk
1734,SAI JAI THAI,771 O'FARRELL St,37.785182,-122.417409,POINT (-122.417409 37.785182),2019-02-26,70,1734_20190226_103102,Unclean hands or improper use of gloves,High Risk
2725,BOBOQUIVARI'S,1450 LOMBARD St,37.801218,-122.425535,POINT (-122.425535 37.801218),2018-07-05,94,2725_20180705_103145,Improper storage of equipment utensils or linens,Low Risk
63757,Ajisen Ramen,865 Market St #STC-12,37.784317,-122.407563,POINT (-122.407563 37.784317),2017-03-29,85,63757_20170329_103131,Moderate risk vermin infestation,Moderate Risk
60210,Cafe Seventy 8,78 29th St,37.744012,-122.422264,POINT (-122.422264 37.744012),2019-04-01,86,60210_20190401_103133,Foods not protected from contamination,Moderate Risk
33145,"7-Eleven, Store 2231-33006B",2650 Mason St,37.807888,-122.414027,POINT (-122.414027 37.807888),2017-09-14,90,33145_20170914_103157,Food safety certificate or food handler card not available,Low Risk
1144,Star Bagels,1475 Polk St,37.790324,-122.420664,POINT (-122.420664 37.790324),2018-08-28,92,1144_20180828_103156,Permit license or inspection report not posted,Low Risk
1813,Cesario,601 Sutter St,37.788943,-122.410517,POINT (-122.410517 37.788943),2019-02-13,78,1813_20190213_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
39403,Frisco Fried,5176 03rd St,37.73089,-122.392227,POINT (-122.392227 37.73089),2017-01-10,86,39403_20170110_103161,Low risk vermin infestation,Low Risk
5862,MARTIN L. KING MIDDLE SCHOOL,350 GIRARD St,37.728088,-122.404921,POINT (-122.404921 37.728088),2017-02-21,91,5862_20170221_103102,Unclean hands or improper use of gloves,High Risk
6965,Hang Seng Meat Market,834 Jackson St,37.795788,-122.408834,POINT (-122.408834 37.795788),2018-12-19,86,6965_20181219_103131,Moderate risk vermin infestation,Moderate Risk
2737,CAFFE' ROMA,885 Bryant St,37.774677,-122.404222,POINT (-122.404222 37.774677),2019-05-31,92,2737_20190531_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
63940,Mi Pueblito Market,2765 Mission St,37.752813,-122.418496,POINT (-122.418496 37.752813),2019-08-07,85,63940_20190807_103142,Unclean nonfood contact surfaces,Low Risk
64154,"Yummy Dim Sum & Fast Food, LLC",930 Stockton St,37.794457,-122.407896,POINT (-122.407896 37.794457),2019-01-02,88,64154_20190102_103139,Improper food storage,Low Risk
2437,MANORA'S THAI CUISINE,1600 FOLSOM St,37.770748,-122.415137,POINT (-122.415137 37.770748),2019-09-16,85,2437_20190916_103154,Unclean or degraded floors walls or ceilings,Low Risk
38797,Dosa on Fillmore,1700 Fillmore St,37.785317,-122.433076,POINT (-122.433076 37.785317),2019-06-25,92,38797_20190625_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
2454,San Jalisco,901 South Van Ness Ave,37.758634,-122.416866,POINT (-122.416866 37.758634),2017-05-24,90,2454_20170524_103157,Food safety certificate or food handler card not available,Low Risk
36570,"7-Eleven, Store 2366-21389F",2200 BAYSHORE Blvd,37.712166,-122.402934,POINT (-122.402934 37.712166),2016-12-17,85,36570_20161217_103102,Unclean hands or improper use of gloves,High Risk
2716,RED A BAKERY,634 CLEMENT St,37.782888,-122.466101,POINT (-122.466101 37.782888),2017-10-16,88,2716_20171016_103144,Unapproved or unmaintained equipment or utensils,Low Risk
16441,Hawaiian Drive Inn,2600 San Bruno Ave,37.728718,-122.404101,POINT (-122.404101 37.728718),2019-02-11,76,16441_20190211_103131,Moderate risk vermin infestation,Moderate Risk
2004,Elaine's Kitchen,434 Broadway St,37.798178,-122.404484,POINT (-122.404484 37.798178),2019-04-08,69,2004_20190408_103154,Unclean or degraded floors walls or ceilings,Low Risk
1978,GOLDEN CHARIOT BAKERY & REST,3308 BALBOA St,37.775878,-122.494382,POINT (-122.494382 37.775878),2016-10-17,80,1978_20161017_103120,Moderate risk food holding temperature,Moderate Risk
26149,Mrs. Fields Cookies,865 Market St 9000,37.784317,-122.407563,POINT (-122.407563 37.784317),2018-05-16,92,26149_20180516_103154,Unclean or degraded floors walls or ceilings,Low Risk
73,Santino's Vino,2101 Fillmore St,37.788932,-122.433895,POINT (-122.433895 37.788932),2019-07-11,92,73_20190711_103145,Improper storage of equipment utensils or linens,Low Risk
4607,New Golden Daisy,1041 Stockton St,37.795594,-122.408204,POINT (-122.408204 37.795594),2017-11-08,85,4607_20171108_103132,Improper thawing methods,Moderate Risk
2409,Mission Hunan Restaurant,2960 16th St,37.765142,-122.419026,POINT (-122.419026 37.765142),2018-02-01,72,2409_20180201_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
4544,GENE'S LIQUOR,2201 TARAVAL St,37.742403,-122.48979,POINT (-122.48979 37.742403),2019-06-05,92,4544_20190605_103154,Unclean or degraded floors walls or ceilings,Low Risk
2907,Bon Appetit @ USF-Market Cafe,2130 FULTON St,37.775117,-122.452065,POINT (-122.452065 37.775117),2017-12-04,83,2907_20171204_103129,Insufficient hot water or running water,Moderate Risk
1065,UNIVERSAL CAFE,2814 19th St,37.760487,-122.410662,POINT (-122.410662 37.760487),2017-09-06,81,1065_20170906_103133,Foods not protected from contamination,Moderate Risk
3951,KIRIN RESTAURANT,6135 GEARY Blvd,37.779962,-122.485087,POINT (-122.485087 37.779962),2017-09-20,79,3951_20170920_103133,Foods not protected from contamination,Moderate Risk
4963,CAL MART SUPERMARKET,3585 CALIFORNIA St,37.786453,-122.452807,POINT (-122.452807 37.786453),2017-10-31,83,4963_20171031_103129,Insufficient hot water or running water,Moderate Risk
38808,PPQ Beef Noodle House,1816 IRVING St,37.763603,-122.477497,POINT (-122.477497 37.763603),2017-07-11,74,38808_20170711_103154,Unclean or degraded floors walls or ceilings,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,37.748855,-122.418134,POINT (-122.418134 37.748855),2018-09-19,86,1005_20180919_103142,Unclean nonfood contact surfaces,Low Risk
38485,Sweet Passion Bakery,3020 TARAVAL St,37.742058,-122.498692,POINT (-122.498692 37.742058),2019-09-24,92,38485_20190924_103138,Improper storage use or identification of toxic substances,Low Risk
3456,"CANTON DIM SUM HOUSE, INC.",655 Folsom St,37.784557,-122.397932,POINT (-122.397932 37.784557),2018-02-08,71,3456_20180208_103142,Unclean nonfood contact surfaces,Low Risk
2619,KEZAR BAR & RESTAURANT,900 COLE St,37.765538,-122.449887,POINT (-122.449887 37.765538),2018-02-06,85,2619_20180206_103157,Food safety certificate or food handler card not available,Low Risk
7394,TORINO MARKET,4830 03rd St,37.734392,-122.390972,POINT (-122.390972 37.734392),2018-01-03,88,7394_20180103_103162,Other low risk violation,Low Risk
7691,Golden Bear,Pier 41,37.808494,-122.412,POINT (-122.412 37.808494),2018-02-23,96,7691_20180223_103142,Unclean nonfood contact surfaces,Low Risk
59838,OTD,2232 Bush St,37.786988,-122.434074,POINT (-122.434074 37.786988),2019-02-11,92,59838_20190211_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4702,SHUFAT MARKET,3807 24th St,37.751664,-122.427688,POINT (-122.427688 37.751664),2019-08-05,94,4702_20190805_103120,Moderate risk food holding temperature,Moderate Risk
2469,Okoze Sushi,1207 Union St,37.799143,-122.419317,POINT (-122.419317 37.799143),2018-04-05,98,2469_20180405_103139,Improper food storage,Low Risk
62532,Pica Pica,401 VALENCIA St,37.766394,-122.421986,POINT (-122.421986 37.766394),2016-11-02,92,62532_20161102_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1366,CAFE LA TAZA,2475A MISSION,37.757436,-122.41888,POINT (-122.41888 37.757436),2018-10-25,80,1366_20181025_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
11379,ALAMO SQUARE MARKET,535 SCOTT ST,37.774824,-122.436094,POINT (-122.436094 37.774824),2018-04-24,79,11379_20180424_103109,Unclean or unsanitary food contact surfaces,High Risk
3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,37.728458,-122.403991,POINT (-122.403991 37.728458),2019-03-11,65,3862_20190311_103125,Noncompliance with shell fish tags or display,Moderate Risk
37166,Luce Restaurant &  Bar,888 Howard St 1st Floor,37.781664,-122.404778,POINT (-122.404778 37.781664),2019-09-09,88,37166_20190909_103120,Moderate risk food holding temperature,Moderate Risk
4753,Tan's Cafe III,155 Francisco St,37.805286,-122.408075,POINT (-122.408075 37.805286),2018-02-15,98,4753_20180215_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5927,CORNERSTONES ACADEMY,801 SILVER Ave,37.729108,-122.418728,POINT (-122.418728 37.729108),2017-02-23,92,5927_20170223_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2144,SHERA.-PAL.HOTEL MAXFIELD'S GRILL,2 NEW MONTGOMERY St,37.788286,-122.401543,POINT (-122.401543 37.788286),2017-12-12,92,2144_20171212_103154,Unclean or degraded floors walls or ceilings,Low Risk
3309,ALBORZ,1245 VAN NESS Ave,37.787375,-122.421844,POINT (-122.421844 37.787375),2019-03-05,81,3309_20190305_103131,Moderate risk vermin infestation,Moderate Risk
11610,On Lok,225 30th St,37.742129,-122.425006,POINT (-122.425006 37.742129),2016-12-27,90,11610_20161227_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1526,CHOUQUET'S,2500 WASHINGTON St,37.791607,-122.434563,POINT (-122.434563 37.791607),2017-05-04,85,1526_20170504_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
606,TSING TAO RESTAURANT,3107 CLEMENT St,37.781624,-122.492609,POINT (-122.492609 37.781624),2018-07-24,81,606_20180724_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3607,Station Cafe,1 ZOO Rd,37.73017,-122.502535,POINT (-122.502535 37.73017),2017-08-18,96,3607_20170818_103120,Moderate risk food holding temperature,Moderate Risk
4859,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE Ave,37.709683,-122.457571,POINT (-122.457571 37.709683),2019-08-26,92,4859_20190826_103138,Improper storage use or identification of toxic substances,Low Risk
4656,STARBUCKS COFFEE CO,120 04th St,37.784247,-122.403989,POINT (-122.403989 37.784247),2016-10-11,96,4656_20161011_103143,Inadequate warewashing facilities or equipment,Low Risk
38885,Lucky's #756,1750 FULTON St,37.775947,-122.445656,POINT (-122.445656 37.775947),2017-10-31,92,38885_20171031_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2970,Good Earth Cafe,835 Kearny St,37.795844,-122.405094,POINT (-122.405094 37.795844),2018-03-05,96,2970_20180305_103143,Inadequate warewashing facilities or equipment,Low Risk
62551,Hotel Nikko-San Francisco - Harmony Room,"222 Mason St,  B1st Floor",37.785648,-122.409497,POINT (-122.409497 37.785648),2019-04-12,92,62551_20190412_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3870,LA ALTENA,3346 MISSION St,37.743206,-122.421546,POINT (-122.421546 37.743206),2018-01-05,90,3870_20180105_103131,Moderate risk vermin infestation,Moderate Risk
3630,MAD DOG IN THE FOG,530 HAIGHT St,37.772097,-122.430814,POINT (-122.430814 37.772097),2018-01-30,90,3630_20180130_103131,Moderate risk vermin infestation,Moderate Risk
200,JIM'S SMOKE SHOP,600 20th St,37.760568,-122.387772,POINT (-122.387772 37.760568),2017-01-04,88,200_20170104_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
10170,Piaza Pellegrini,659 Columbus Ave,37.800851,-122.411062,POINT (-122.411062 37.800851),2018-05-01,82,10170_20180501_103114,High risk vermin infestation,High Risk
2352,SMILE'S  B.B.Q.,2619 MISSION St,37.755013,-122.418665,POINT (-122.418665 37.755013),2019-07-22,92,2352_20190722_103145,Improper storage of equipment utensils or linens,Low Risk
63576,Angkor Borei Restaurant,3471 MISSION St,37.741333,-122.422603,POINT (-122.422603 37.741333),2019-05-14,92,63576_20190514_103145,Improper storage of equipment utensils or linens,Low Risk
3374,Daily Grill,347 Geary St,37.787218,-122.408977,POINT (-122.408977 37.787218),2018-12-14,84,3374_20181214_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
1850,Battery Street Coffee Roastery,950 Battery St,37.800178,-122.401317,POINT (-122.401317 37.800178),2019-02-15,84,1850_20190215_103133,Foods not protected from contamination,Moderate Risk
2252,Niji Japanese Grille,50 Post St Space #53,37.789064,-122.402861,POINT (-122.402861 37.789064),2017-12-15,84,2252_20171215_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
34591,La Laguna,3906 03rd St,37.741752,-122.388402,POINT (-122.388402 37.741752),2018-03-07,92,34591_20180307_103154,Unclean or degraded floors walls or ceilings,Low Risk
3796,Johnny Foley's Irish House,243 O'Farrell St,37.786314,-122.408697,POINT (-122.408697 37.786314),2019-07-10,87,3796_20190710_103105,Improper cooling methods,High Risk
1844,15 Romolo,15 Romolo Pl,37.798244,-122.406324,POINT (-122.406324 37.798244),2018-06-04,88,1844_20180604_103133,Foods not protected from contamination,Moderate Risk
24024,Kabuki Cinema Bistro Bar,1881 Post St Level 2,37.785183,-122.432697,POINT (-122.432697 37.785183),2018-08-17,94,24024_20180817_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
27964,Little Star Pizza Valencia,400 Valencia St,37.766408,-122.422055,POINT (-122.422055 37.766408),2018-05-07,91,27964_20180507_103105,Improper cooling methods,High Risk
2580,CAFE MARS,798 BRANNAN St,37.773174,-122.40311,POINT (-122.40311 37.773174),2018-06-18,92,2580_20180618_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
7755,ARIZMENDI BAKERY,1331 09th Ave,37.763448,-122.466344,POINT (-122.466344 37.763448),2017-08-16,92,7755_20170816_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1036,ALAMO SQUARE,803 FILLMORE St,37.776944,-122.431444,POINT (-122.431444 37.776944),2018-05-15,85,1036_20180515_103156,Permit license or inspection report not posted,Low Risk
5988,Curry Senior Center,333 Turk St,37.782703,-122.414527,POINT (-122.414527 37.782703),2017-02-16,96,5988_20170216_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
